id,lat,lon
1,42.35678,-71.0592
2,42.35687,-71.05878
3,42.3589,-71.0607
4,42.356983,-71.056854
5,42.35717,-71.05846
6,42.35732,-71.06088
7,42.35732,-71.057
8,42.357304,-71.0568
9,42.35921,-71.06118
10,42.359264,-71.060326
11,42.3569,-71.0588
12,42.3572,-71.0585
13,42.36093,-71.05922
14,42.361485,-71.059494
15,42.358284,-71.059845
16,42.35809,-71.061676
17,42.359455,-71.057686
18,42.357986,-71.059105
19,42.35682,-71.05886
20,42.356903,-71.05891
21,42.361546,-71.057106
22,42.361134,-71.05697
23,42.360207,-71.05479
24,42.360897,-71.055214
25,42.361275,-71.05695
26,42.357735,-71.05916
27,42.35775,-71.059204
28,42.35864,-71.05753
29,42.358646,-71.05739
30,42.357536,-71.05842
31,42.357376,-71.058945
32,42.358723,-71.057236
33,42.35903,-71.0592
34,42.361145,-71.056786
35,42.35716,-71.06078
36,42.35712,-71.060936
37,42.357277,-71.06102
38,42.360584,-71.05687
39,42.356754,-71.055405
40,42.35892,-71.05763
41,42.359234,-71.05543
42,42.357323,-71.05532
43,42.356712,-71.05656
44,42.357037,-71.0547
45,42.360714,-71.05673
46,42.359383,-71.05546
47,42.359463,-71.055466
48,42.359768,-71.05564
49,42.360504,-71.05475
50,42.35684,-71.05759
51,42.360043,-71.055435
52,42.357063,-71.05895
53,42.35817,-71.058105
54,42.35902,-71.05956
55,42.358788,-71.05846
56,42.35823,-71.05772
57,42.359364,-71.05914
58,42.36003,-71.05624
59,42.360165,-71.054886
