id,lat,lon,transit
1,42.361805,-71.10067,yes
2,42.362865,-71.099396,yes
3,42.36294,-71.099525,yes
4,42.363327,-71.10201,yes
5,42.364414,-71.10253,no
6,42.363544,-71.09943,no
7,42.362835,-71.1,no
8,42.36284,-71.09987,no
9,42.364586,-71.10254,no
10,42.36297,-71.09985,no
11,42.3616,-71.09748,no
12,42.359886,-71.102936,no
13,42.360218,-71.10246,no
14,42.36098,-71.101,no
15,42.362583,-71.100075,no
16,42.363476,-71.09862,no
17,42.361748,-71.097206,no
18,42.362103,-71.10025,no
19,42.36417,-71.10202,no
20,42.36409,-71.10188,no
21,42.364174,-71.103004,no
22,42.36377,-71.101326,no
23,42.36373,-71.1015,no
24,42.36337,-71.09728,no
25,42.364223,-71.10294,no
26,42.363556,-71.09955,no
27,42.36358,-71.09994,no
28,42.361034,-71.09669,no
29,42.360157,-71.10027,no
30,42.36445,-71.10173,no
31,42.363094,-71.09721,no
32,42.36346,-71.101135,no
33,42.363075,-71.09685,no
34,42.362705,-71.09956,no
35,42.364346,-71.10233,no
36,42.3625,-71.098495,no
37,42.36256,-71.098595,no
38,42.363358,-71.09713,no
39,42.363167,-71.0985,no
40,42.3638,-71.10138,no
41,42.36407,-71.1011,no
42,42.363506,-71.1009,no
43,42.362396,-71.09989,no
44,42.36359,-71.10005,no
45,42.36336,-71.10065,no
46,42.363693,-71.1012,no
47,42.36383,-71.10144,no
48,42.3638,-71.1017,no
49,42.363426,-71.10018,no
50,42.36013,-71.09971,no
51,42.36019,-71.10008,no
52,42.36058,-71.096985,no
53,42.360523,-71.0974,no
54,42.360634,-71.09723,no
55,42.36402,-71.1018,no
56,42.36394,-71.1016,no
57,42.363342,-71.09684,no
58,42.363346,-71.09689,no
59,42.363766,-71.1012,no
60,42.36378,-71.10122,no
61,42.363796,-71.10119,no
62,42.363934,-71.101006,no
63,42.363884,-71.10091,no
64,42.364162,-71.10124,no
65,42.363632,-71.10105,no
66,42.363663,-71.10113,no
67,42.36458,-71.10251,no
68,42.364227,-71.10365,no
69,42.36448,-71.10355,no
70,42.362335,-71.098114,no
71,42.363827,-71.10367,no
72,42.36375,-71.10375,no
73,42.363804,-71.103714,no
74,42.364155,-71.10198,no
75,42.364365,-71.10157,no
76,42.36168,-71.09709,no
77,42.363564,-71.09965,no
