id,lat,lon,transit
1,42.36263,-71.091446,no
2,42.35969,-71.09172,no
3,42.362305,-71.09129,no
4,42.36204,-71.09172,no
5,42.36102,-71.08774,no
6,42.362316,-71.088234,no
7,42.3621,-71.08874,no
8,42.362144,-71.08976,no
9,42.36204,-71.08981,no
10,42.361988,-71.08911,no
11,42.364296,-71.088394,no
12,42.36124,-71.08654,no
13,42.361732,-71.08992,no
14,42.362785,-71.08841,no
15,42.362144,-71.08923,no
16,42.3637,-71.087326,no
17,42.362705,-71.08784,no
18,42.363964,-71.0929,no
19,42.361774,-71.090294,no
20,42.360577,-71.08664,no
21,42.360664,-71.09107,no
22,42.3595,-71.0885,no
23,42.36096,-71.089516,no
24,42.359413,-71.089066,no
25,42.360126,-71.08802,no
26,42.36099,-71.087975,no
27,42.360847,-71.09077,no
28,42.361332,-71.08974,no
29,42.363846,-71.08782,no
30,42.36314,-71.09244,no
31,42.36308,-71.091606,no
32,42.35976,-71.092064,no
33,42.3603,-71.09029,no
34,42.362343,-71.08722,no
35,42.3627,-71.08737,no
36,42.359447,-71.09356,no
37,42.361217,-71.09087,no
38,42.36108,-71.087425,no
39,42.36181,-71.09127,no
40,42.362602,-71.086624,no
41,42.362316,-71.08685,no
42,42.363087,-71.09254,no
43,42.361923,-71.09152,no
44,42.36279,-71.086586,no
45,42.36175,-71.091385,no
46,42.361298,-71.08772,no
47,42.361336,-71.088104,no
48,42.361294,-71.087456,no
49,42.359314,-71.08738,no
50,42.3633,-71.08824,no
51,42.36144,-71.08758,no
52,42.36138,-71.087585,no
53,42.36123,-71.08808,no
54,42.36141,-71.08758,no
55,42.361275,-71.0873,no
56,42.361282,-71.08739,no
57,42.36066,-71.09019,no
58,42.360638,-71.0902,no
59,42.360607,-71.090294,no
60,42.361553,-71.08973,no
61,42.361607,-71.08974,no
62,42.361374,-71.08895,no
63,42.361248,-71.08965,no
64,42.3612,-71.08964,no
65,42.361336,-71.08969,no
66,42.361385,-71.0897,no
67,42.361244,-71.08684,no
68,42.361095,-71.08742,no
69,42.361153,-71.08677,no
70,42.35933,-71.08902,no
71,42.35941,-71.09262,no
72,42.362354,-71.08832,no
73,42.35985,-71.09132,no
74,42.36071,-71.089424,no
75,42.362617,-71.08725,no
76,42.362656,-71.087814,no
